what,kind,bundleId,bundleVersion,description,time
executed,command,com.aptana.editor.js,3.0.3.1344380420,"com.aptana.editor.js.quick_outline",1358289776378
error,log,,,"(Build 3.2.2.1343263605) [ERROR]  The input of the content provider should be the IParseRootNode, not the editor!",1358289776520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358289777410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358289781491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358289783541
opened,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358289783754
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358289783847
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1358289783853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358289794890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358289796294
opened,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358289796554
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358289796641
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1358289796649
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1358289817192
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358289830947
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358289837979
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1358289842580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358289865070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358289884546
opened,editor,com.aptana.editor.js,3.0.3.1344380420,"com.aptana.editor.js",1358289884922
activated,editor,com.aptana.editor.js,3.0.3.1344380420,"com.aptana.editor.js",1358289885041
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1358289885051
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1358289909857
closed,editor,com.aptana.editor.js,3.0.3.1344380420,"com.aptana.editor.js",1358289909858
closed,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358289912780
closed,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358289914138
closed,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358289915753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358289917906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358290841980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358291127170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291127562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291128989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358291319159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291319817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291328345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291329840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291332645
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358291335322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291357934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291371446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291393125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291399487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291400756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291404507
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1358291406902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358291419094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291419615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358291440856
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358291442537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358291454382
