what,kind,bundleId,bundleVersion,description,time
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361567293088
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361567294030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1361567299130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361567303625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567311080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567311534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567314326
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361567316863
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1361567318465
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361567319631
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1361567320995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567324406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567324898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567326493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567329774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567331942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567335452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567339046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567340674
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361567348929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1361567354082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361567357643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567358709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567359165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567367817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361567373809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567374807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567375243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567378843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567386467
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1361567388649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567395964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567397305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567399579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567408251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567408749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567410682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567421979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567422688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567424520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567434805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567435277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567437234
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361567442449
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1361567447722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567451328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567451905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567457601
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361567459947
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361567460642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567470450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567475036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567477789
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361567480204
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1361567480887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567484641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567485215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567488249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567493000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567493489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567495138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567497319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567497804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567500515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567505239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567505736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567519704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361567526631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361567527070
