what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1362333897010
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1362333897049
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1362333897461
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1362333897905
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1362333898122
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1362333898271
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1362333898364
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1362333898556
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1362333898791
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1362333898870
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1362333924924
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1362333925040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362334142711
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1362334142794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362335308115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362335611950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362335650014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362335650831
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1362335651266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362335651949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362335652922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362335653805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362335694605
opened,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1362335702637
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1362335702732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362335715289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362335716732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362335717769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362335718616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362335719543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362335739925
opened,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1362335742042
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1362335742105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362335757388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362335760990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362335860362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362335863653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362335866487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362335868921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362336858081
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1362336863152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362336917582
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1362336918376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362336955753
