what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642886263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642890724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358642900067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642900496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642902417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642906275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642909068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358642917851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642918328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642920696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358642927185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642931710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642953810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358642961825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642962289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642964953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358642973416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642973881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642977438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358642980608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642981125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642984964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358642998529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642999219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643002128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358643003729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358643010214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643010676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643013210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358643018495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643019004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643022575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643026383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643030112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358643066102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643066591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643068908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358643083820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643084214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643086883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358643092429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643092901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643096829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358643101476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643101896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358643106226
