what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361593959779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594037109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1361594043444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1361594044059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361594045222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594047821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594051142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594051796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594052808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594067809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594094968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1361594096275
executed,command,com.aptana.editor.findbar,3.0.0.1345081752,"org.eclipse.ui.edit.findbar.findNextOrPrev",1361594098127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594366821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594380463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594381251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594384528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594385685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594412909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361594416553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594417163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594418946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594420194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594436882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594443840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361594450949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1361594455881
executed,command,com.aptana.editor.findbar,3.0.0.1345081752,"org.eclipse.ui.edit.findbar.findNextOrPrev",1361594458959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361594465992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361594477961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361594484634
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361594486467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361594491733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361594496744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361595138331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361595148622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361595150104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361595150628
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361595152088
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1361595153391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361595175318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361595175832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361595190887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361595192982
