what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351858984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351861519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359351868857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351869579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351871912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351877445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351893838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359351899720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351900229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351911097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359351934136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351935276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351949447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359351953630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351954212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351957462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359351960823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351961296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351989557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351994240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359351997427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359352009994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359352010510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359352013571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359352016900
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1359354424632
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1359354424633
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1359354424707
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1359354424767
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1359354424853
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1359354424911
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1359354425017
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1359354425055
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1359354425073
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1359354425244
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1359354425293
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1359354425394
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1359354425468
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1359354425564
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1359354425618
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1359354425731
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1359354425775
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1359354425837
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1359354425932
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1359354426122
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1359354426651
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1359354426875
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1359354427046
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1359354427131
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1359354427213
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1359354427362
started,bundle,beaver,3.0.0.1330991996,"beaver",1359354427561
started,bundle,com.aptana.editor.epl,3.0.0.1329404579,"com.aptana.editor.epl",1359354427579
started,bundle,org.python.pydev.red_core,2.5.0.2012050419,"org.python.pydev.red_core",1359354427735
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1359354427909
started,bundle,com.aptana.buildpath.core,3.1.0.1340306105,"com.aptana.buildpath.core",1359354428168
started,bundle,com.aptana.core,3.0.4.1345071090,"com.aptana.core",1359354428639
started,bundle,com.aptana.core.epl,3.0.0.1342116881,"com.aptana.core.epl",1359354428716
started,bundle,com.aptana.eclipse.fullscreen.ui,1.0.4.1335481102,"com.aptana.eclipse.fullscreen.ui",1359354428924
started,bundle,com.aptana.editor.common,3.0.3.1344461967,"com.aptana.editor.common",1359354429185
started,bundle,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359354429338
started,bundle,com.aptana.editor.findbar,3.0.0.1345081752,"com.aptana.editor.findbar",1359354429404
started,bundle,com.aptana.filewatcher,3.0.1.1337406272,"com.aptana.filewatcher",1359354429588
started,bundle,com.aptana.formatter.epl,3.2.0.1341616068,"com.aptana.formatter.epl",1359354429701
started,bundle,com.aptana.index.core,3.0.0.1345214290,"com.aptana.index.core",1359354429774
started,bundle,com.aptana.jetty.util.epl,3.0.0.1337703431,"com.aptana.jetty.util.epl",1359354429789
started,bundle,com.aptana.parsing,3.0.0.1341324919,"com.aptana.parsing",1359354429818
started,bundle,com.aptana.portal.ui,3.0.0.1344983893,"com.aptana.portal.ui",1359354430026
started,bundle,com.aptana.preview,3.0.0.1337406272,"com.aptana.preview",1359354430087
started,bundle,com.aptana.scripting,3.0.0.1345071090,"com.aptana.scripting",1359354430166
started,bundle,com.aptana.scripting.ui,3.0.0.1337868086,"com.aptana.scripting.ui",1359354430269
started,bundle,com.aptana.theme,3.0.0.1339679951,"com.aptana.theme",1359354430584
started,bundle,com.aptana.ui,3.1.4.1343174370,"com.aptana.ui",1359354430668
started,bundle,com.aptana.ui.epl,3.0.0.1342655743,"com.aptana.ui.epl",1359354430712
started,bundle,com.aptana.usage,3.0.0.1345235597,"com.aptana.usage",1359354430830
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1359354430932
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1359354430984
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1359354431011
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1359354431500
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1359354431520
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1359354431632
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1359354431762
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1359354431885
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1359354431959
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1359354432041
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1359354432188
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1359354432237
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.core",1359354432358
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1359354432516
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1359354432585
started,bundle,org.eclipse.mylyn.commons.net,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.net",1359354432585
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.core",1359354432641
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.feed",1359354432690
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1359354432760
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1359354432845
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1359354432907
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1359354432969
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1359354433070
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1359354433279
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1359354433344
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1359354433388
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1359354433431
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1359354433431
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1359354433597
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1359354433703
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1359354433754
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1359354433780
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1359354433864
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1359354433958
os,sysinfo,,,"macosx",1359354433969
arch,sysinfo,,,"x86_64",1359354433969
ws,sysinfo,,,"cocoa",1359354433969
locale,sysinfo,,,"en_US",1359354433969
processors,sysinfo,,,"2",1359354433969
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1359354433969
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-11M3909",1359354433969
java.specification.name,sysinfo,,,"Java Platform API Specification",1359354433969
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1359354433969
java.specification.version,sysinfo,,,"1.6",1359354433969
java.vendor,sysinfo,,,"Apple Inc.",1359354433969
java.version,sysinfo,,,"1.6.0_37",1359354433969
java.vm.info,sysinfo,,,"mixed mode",1359354433969
