what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1361910612910
java.runtime.version,sysinfo,,,"1.6.0_41-b02-445-11M4107",1361910612910
java.specification.name,sysinfo,,,"Java Platform API Specification",1361910612910
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361910612910
java.specification.version,sysinfo,,,"1.6",1361910612910
java.vendor,sysinfo,,,"Apple Inc.",1361910612910
java.version,sysinfo,,,"1.6.0_41",1361910612910
java.vm.info,sysinfo,,,"mixed mode",1361910612910
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1361910612910
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1361910612910
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361910612910
java.vm.specification.version,sysinfo,,,"1.0",1361910612910
java.vm.vendor,sysinfo,,,"Apple Inc.",1361910612910
java.vm.version,sysinfo,,,"20.14-b01-445",1361910612910
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1361910612947
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1361910613288
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1361910613347
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1361910613883
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1361910614657
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1361910614892
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20111006_r372,"org.eclipse.jdt.launching.macosx",1361910615230
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1361910618678
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1361910619620
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1361910620276
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1361910620382
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1361910620529
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1361910620686
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1361910621186
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1361910621932
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1361910622550
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1361910623151
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1361910623427
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1361910623505
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1361910623848
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1361910624016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361910641248
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361910641475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361910645147
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1361910654396
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1361910654416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361910661446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361910667060
error,log,,,"Problems occurred while refreshing local changes",1361917163354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361918252216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361918405668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361918411236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361918412051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361918527520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361918554689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361918555289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361918557060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361918558373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361937425344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361937430223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361937438077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361937463397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361937477833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361937676791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361937678671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361938589855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361938592060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361938631788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361938639761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361938847804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361938872944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361938880307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361938884061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361938895994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361938900959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361938996961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361938997074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361938997381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361939373407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361939375880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361941241590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361941511304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361941511887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361941513113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361941544960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361941547489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361941558195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361941638041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942011736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361942013303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942015685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942064649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942066845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942078589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942079119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942079908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942082138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942086091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942086885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942210174
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1361942211216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942211753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942510160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942515828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942847933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361942849940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361943910297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361943915499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361943915910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361943941300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361943942341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361943953285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361943964774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361943965737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361944669387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361944670437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361945722088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361945728123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361946845930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361946847019
