what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359409134356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359409149281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359409149838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359411216724
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1359411218214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359411240710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359411241659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359412050266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359412084614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359412131408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359412145536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359412204173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359412225956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359412227189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359412229878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359412241137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359412250893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359412253737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359412272207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359412320751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359412321043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359412364291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359412370183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359412374168
opened,editor,com.aptana.editor.js,3.0.3.1344380420,"com.aptana.editor.js",1359412374959
activated,editor,com.aptana.editor.js,3.0.3.1344380420,"com.aptana.editor.js",1359412375257
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1359412375312
