what,kind,bundleId,bundleVersion,description,time
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1357781335886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357781349281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781350540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781352339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357781356715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781357199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781359095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357781362548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781363082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781364511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357781370779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781371648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781373770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357781397897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781399517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781401465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357781440184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781440892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781443217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357781449824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781450344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781452603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781455578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357781456361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357781460727
