what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045211789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045213433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045214829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045219571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045220001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045226528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361045230849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361045232402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1361045243926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1361045244250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1361045244650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361045247769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361045249294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045252948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045257400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045257964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045347299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045351325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045351820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045354410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045356893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045365528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045367732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045368673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045374230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045404953
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361045414066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045424736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045463600
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1361045496426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045574350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045575931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045580111
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361045581393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045585264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045585550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045588447
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1361045590946
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361045600799
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1361045603860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361045620716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1361045621251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361045626109
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361045628927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045637707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045638294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045641816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045646867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045647310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045649646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045655324
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1361045656483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361045670945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361045676143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045677482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045677953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045679822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045689058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045689565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045691579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045699825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045700276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045701740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045704174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045704579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045705858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045713553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045713971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045715525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045721121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045722833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045723516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045724817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045728731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045729162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045736271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045737519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045738433
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1361045740164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045751791
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1361045752507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361045757383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361045758974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045762926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045763573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045765747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045774542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045775013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045776457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045780062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045781031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045781432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045782976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045788598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045788993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045790256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045792541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045792984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045794093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045795399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045795808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045796871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045798303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045798774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045801402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045804382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045805255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045813477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045813846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045815084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045828762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045829167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045831532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045834293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045834711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045836637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1361045837813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045843412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045843821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045850517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045860308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045860647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045866125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045880491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045880942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045882052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045884965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045885431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045886698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045890866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045891290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045894168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045894753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045895682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1361045910396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1361045911094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045911913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045921802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045922120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045923413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045932785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045933190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045935543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361045940064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045940462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361045942304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1361045943516
